"courseID","course_title","id","value","name","full_name","semester","document","school","instructor","section","keyword","goal","color","course_desc","text","department","N.Sections","year","course_level","total_enrolled","all_semesters","all_keywords","all_goals","sustainability_classification","freq"
"GEOL-107","Oceanography",22,"Category III","Scientific Inquiry","Category III - Scientific Inquiry","F23",17097,"Dana and David Dornsife College of Letters, Arts and Sciences","Feakins, Sarah",24824,"oceans",14,"#0A97D9","Oceanography - Physical, chemical, and geological character of the oceans andocean basins. Origin of the oceans. Ocean processes and agents.Economic value of the oceans. Lecture, 3 hours; laboratory, 2 hours. One all-day field trip required.","oceanography   physical  chemical  and geological character of the oceans andocean basins  origin of the oceans  ocean processes and agents economic value of the oceans  lecture  3 hours  laboratory  2 hours  one all day field trip required ","GEOL",19,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, F23","economic,oceans,oceanography,ocean,geological","8,14,15","Sustainability-Focused",3
"GEOL-107","Oceanography",22,"Category III","Scientific Inquiry","Category III - Scientific Inquiry","F23",17097,"Dana and David Dornsife College of Letters, Arts and Sciences","Feakins, Sarah",24824,"geological",15,"#56C02B","Oceanography - Physical, chemical, and geological character of the oceans andocean basins. Origin of the oceans. Ocean processes and agents.Economic value of the oceans. Lecture, 3 hours; laboratory, 2 hours. One all-day field trip required.","oceanography   physical  chemical  and geological character of the oceans andocean basins  origin of the oceans  ocean processes and agents economic value of the oceans  lecture  3 hours  laboratory  2 hours  one all day field trip required ","GEOL",19,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, F23","economic,oceans,oceanography,ocean,geological","8,14,15","Sustainability-Focused",1
"GEOL-107","Oceanography",34,"E","Physical Sciences","E - Physical Sciences","F23",17097,"Dana and David Dornsife College of Letters, Arts and Sciences","Feakins, Sarah",24824,"oceanography",14,"#0A97D9","Oceanography - Physical, chemical, and geological character of the oceans andocean basins. Origin of the oceans. Ocean processes and agents.Economic value of the oceans. Lecture, 3 hours; laboratory, 2 hours. One all-day field trip required.","oceanography   physical  chemical  and geological character of the oceans andocean basins  origin of the oceans  ocean processes and agents economic value of the oceans  lecture  3 hours  laboratory  2 hours  one all day field trip required ","GEOL",19,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, F23","economic,oceans,oceanography,ocean,geological","8,14,15","Sustainability-Focused",1
"GEOL-107","Oceanography",34,"E","Physical Sciences","E - Physical Sciences","F23",17097,"Dana and David Dornsife College of Letters, Arts and Sciences","Feakins, Sarah",24824,"economic",8,"#A21942","Oceanography - Physical, chemical, and geological character of the oceans andocean basins. Origin of the oceans. Ocean processes and agents.Economic value of the oceans. Lecture, 3 hours; laboratory, 2 hours. One all-day field trip required.","oceanography   physical  chemical  and geological character of the oceans andocean basins  origin of the oceans  ocean processes and agents economic value of the oceans  lecture  3 hours  laboratory  2 hours  one all day field trip required ","GEOL",19,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, F23","economic,oceans,oceanography,ocean,geological","8,14,15","Sustainability-Focused",1
"GEOL-107","Oceanography",34,"E","Physical Sciences","E - Physical Sciences","F23",17097,"Dana and David Dornsife College of Letters, Arts and Sciences","Feakins, Sarah",24824,"ocean",14,"#0A97D9","Oceanography - Physical, chemical, and geological character of the oceans andocean basins. Origin of the oceans. Ocean processes and agents.Economic value of the oceans. Lecture, 3 hours; laboratory, 2 hours. One all-day field trip required.","oceanography   physical  chemical  and geological character of the oceans andocean basins  origin of the oceans  ocean processes and agents economic value of the oceans  lecture  3 hours  laboratory  2 hours  one all day field trip required ","GEOL",19,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, F23","economic,oceans,oceanography,ocean,geological","8,14,15","Sustainability-Focused",6
"GEOL-107","Oceanography",34,"E","Physical Sciences","E - Physical Sciences","F23",17097,"Dana and David Dornsife College of Letters, Arts and Sciences","Feakins, Sarah",24824,"oceans",14,"#0A97D9","Oceanography - Physical, chemical, and geological character of the oceans andocean basins. Origin of the oceans. Ocean processes and agents.Economic value of the oceans. Lecture, 3 hours; laboratory, 2 hours. One all-day field trip required.","oceanography   physical  chemical  and geological character of the oceans andocean basins  origin of the oceans  ocean processes and agents economic value of the oceans  lecture  3 hours  laboratory  2 hours  one all day field trip required ","GEOL",19,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, F23","economic,oceans,oceanography,ocean,geological","8,14,15","Sustainability-Focused",3
"GEOL-107","Oceanography",34,"E","Physical Sciences","E - Physical Sciences","F23",17097,"Dana and David Dornsife College of Letters, Arts and Sciences","Feakins, Sarah",24824,"geological",15,"#56C02B","Oceanography - Physical, chemical, and geological character of the oceans andocean basins. Origin of the oceans. Ocean processes and agents.Economic value of the oceans. Lecture, 3 hours; laboratory, 2 hours. One all-day field trip required.","oceanography   physical  chemical  and geological character of the oceans andocean basins  origin of the oceans  ocean processes and agents economic value of the oceans  lecture  3 hours  laboratory  2 hours  one all day field trip required ","GEOL",19,"AY24","undergrad lower division",0,"F20, SP21, SU21, F21, SP22, SU22, F22, SP23, F23","economic,oceans,oceanography,ocean,geological","8,14,15","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"groundwater",6,"#26BDE2","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"global warming",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"floods",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"earthquakes",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"ozone",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"rain",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"fuel",7,"#FCC30B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"floods",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"fossil fuel",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"landslides",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"landslides",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"crises",16,"#00689D","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"global warming",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"groundwater",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"acid rain",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"groundwater",12,"#BF8B2E","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",23,"Category IV","Science and Its Significance ","Category IV - Science and Its Significance ","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"civilization",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"groundwater",6,"#26BDE2","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"global warming",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"floods",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"earthquakes",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"ozone",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"rain",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
